f1,f2,f3,f4,f5,label
0.30381422610785613,0.28054776266918935,0.5244808689338113,0.3365482004766368,0.7285703145282934,0
0.9095205616429969,0.1850288691188401,0.9015394128570188,0.26101765184718295,0.6286349097139355,1
0.5000063063157855,0.558085251549377,0.9448339966720344,0.5742097143517191,0.4617712301046285,1
0.0388054411604809,0.4103823331888583,0.5165983940889989,0.6442027671162992,0.07346854625950605,0
0.2671671863435392,0.21940058457266232,0.8718853060151607,0.12412513657669855,0.9015125962761206,1
0.11640730698848412,0.09144205967956187,0.27996607735877566,0.6992309255685173,0.6063421835166571,0
0.28396978160556174,0.424538761943674,0.8653954372102564,0.835169520283949,0.23231517333271678,1
0.4904748704356039,0.7431936416339888,0.23225963534559135,0.9306848096232616,0.18900817323553243,0
0.7571833694990251,0.05207812466494677,0.946501497023378,0.004809966863174253,0.9835555020409849,1
0.7068994318784867,0.006104125049770537,0.25523373462952625,0.9069962943781336,0.8842369330253941,0
0.5280611084751341,0.6878841827475816,0.20258036548564506,0.3468806294764154,0.8808856540139406,0
0.8701235394702993,0.9687471638930673,0.9104029179775722,0.7394896373956917,0.8535209331801752,1
0.0229877201506955,0.6736434083195736,0.5244048066540609,0.8311822482186929,0.8587356816152043,0
0.3082042656191083,0.5609627374013775,0.3866100706606189,0.1197103616574321,0.9555178134148758,1
0.16838163807361484,0.8773025536319182,0.11417992855938564,0.4692435609026081,0.08831032430540053,0
0.4260058551897906,0.7950180765225991,0.8897963354437081,0.902805214571748,0.2018655818407996,1
0.7768315568070457,0.5498298219473507,0.30604458590683314,0.36377637086910686,0.7916275045441753,1
0.534367343551641,0.17398249375702046,0.813992367540361,0.6373602053583082,0.97610072271836,1
0.2915047388870947,0.9948424895529067,0.48054457861585087,0.9072071622901402,0.4818881922109034,0
0.4712803796150631,0.9106038573639421,0.8089176503915042,0.5257837979526988,0.18080713305089424,1
0.6731873745034062,0.029370455384310046,0.07745229556418931,0.6181026847519208,0.9939219755198203,0
0.2553183712229846,0.9702420758952497,0.015785354752116287,0.7985646314532561,0.24000552977549305,0
0.6403495761211092,0.2183721491094015,0.7653077873467107,0.38911380362526404,0.9174474707374534,1
0.7508479861499731,0.942957582660431,0.0570483975542142,0.2424647898005543,0.8209174841333102,0
0.37311200623126317,0.2845536047649012,0.6799674709460718,0.5351831652290027,0.7940503217101876,1
0.15862753413008235,0.1646862222907275,0.5717606516592146,0.4504495314068182,0.12209838634968884,0
0.9268087264807097,0.7503263154909983,0.879137024117631,0.11715373746288205,0.46994399353518523,1
0.9986603027173175,0.8339151334507158,0.6756293597056265,0.8032660086801965,0.8414681625337772,1
0.10518323726762546,0.4554827494262934,0.667480798021351,0.42743285623110683,0.10490445034726703,0
0.9138936035908893,0.5856066619572565,0.11244025362128884,0.5342748304309577,0.501811792590141,1
0.3106321650244369,0.8186448771678861,0.7622493202396768,0.4519302891984398,0.7425052768755447,1
0.47624662149241137,0.6117295174787108,0.20822063375922584,0.3486317047987195,0.24503155731203008,0
0.9311879811058626,0.29079728694577833,0.3526057397306539,0.14364011434994928,0.4981209173031984,0
0.8728037766263143,0.5791807597298458,0.9233340531785053,0.38251186926642333,0.8209302563158398,1
0.05501054940895567,0.8261570971082939,0.31020673821926115,0.66389658201106,0.37528850774594136,0
0.9664095854486849,0.8478993232851397,0.9430061685119772,0.777537943913443,0.5374136434822782,1
0.9554095766237888,0.6685428270121339,0.031608294104520596,0.8359493836781403,0.5832544540515663,0
0.06947688202102253,0.03497783180684488,0.20223579452908447,0.41526599264254205,0.6306461220567097,0
0.48053961050324356,0.8883126254104712,0.4018886900112141,0.1341537485841019,0.3777180277203116,1
0.510086831975811,0.07211029480964248,0.650379504334887,0.8800736268075482,0.2608210755667417,1
0.36855223895688083,0.445916681238244,0.24079554444165374,0.43365549168041984,0.9564154008740757,0
0.43438711601728874,0.8256540770516262,0.5914208715244857,0.9435934795981985,0.33199638868537806,1
0.27769826704464595,0.5353829356223216,0.9329963558041476,0.3289377146850787,0.3191656702383605,1
0.31518145539729325,0.5554105496827092,0.8747293700207798,0.27540606315343164,0.5301752442696112,1
0.6139281213507458,0.0006871079957837534,0.756487469471722,0.3320987660758804,0.6905355510616179,1
0.398847170574518,0.36007363500164136,0.6702624708334036,0.35755846852221007,0.9111120807775943,1
0.29758309619650347,0.17159185537279154,0.24823796030861178,0.13407130443317772,0.8132470463593112,0
0.6741522559198015,0.7600110233029657,0.11691111138702348,0.24168122321387864,0.7605843229763919,0
0.5376186878209424,0.24760613153969446,0.5643893697080817,0.18501021534158313,0.17380902600891068,0
0.9500408908854256,0.4398551830492279,0.9222007430256395,0.768882675679273,0.05688722012214964,1
0.4687007181871786,0.29947058349952516,0.30012792609445926,0.5867575600777587,0.9243710312042216,0
0.25380380624842136,0.8382392091580686,0.6584184791964449,0.9827230914903767,0.39635309358585324,1
0.19412712859195558,0.4161262814700697,0.3405039528981375,0.3813105319439972,0.7212938635870714,0
0.9031587344871452,0.27627782732777495,0.7425761697231038,0.9359786354525528,0.49526236451989003,1
0.3498828678791368,0.1426440073660935,0.38047387617438555,0.8603602806193918,0.9130205000206555,0
0.6765010827619473,0.8312146471005383,0.7042314766286024,0.8080830469216204,0.6783082855776341,1
0.49049587593671506,0.7037840937717645,0.8117481301173777,0.09517090265837402,0.34592011643908027,1
0.70600857370657,0.0038277396748251924,0.24454427267666812,0.32358252623273387,0.7473393168804383,0
0.30729691715186114,0.12238945736108287,0.07553095952513345,0.10823187092754027,0.16244325492831402,0
0.09655054793002615,0.3896047605845008,0.3201225272366155,0.2824984894342475,0.5788010156812621,0
0.2603600784764877,0.8588320154415106,0.8299653259104884,0.4926295626816357,0.6274462155303607,1
0.31900718361114766,0.19231587672778083,0.4803401717232264,0.8529626570080812,0.5457572282106098,0
0.7072087540932608,0.2645910847538935,0.37815145512361537,0.1072311775658088,0.9804903172085465,0
0.26547700994322565,0.15712194985337058,0.9064852430341088,0.621343155160793,0.6109445749119288,1
0.36523422720594956,0.14498467350763755,0.31944649516775747,0.1567300928440848,0.4702750363281625,0
0.26598231776242376,0.5708892911412621,0.30472285795532916,0.5138257814110224,0.20770323613574293,0
0.5777042426176384,0.5670455081380142,0.711877924320213,0.894742862154649,0.279290390206581,1
0.4437392138787384,0.9245401666166482,0.10634831296304559,0.303627121098224,0.1422088420383344,0
0.7496433636311665,0.6889293745850552,0.7905660659142304,0.9393503939544162,0.18099015426695664,1
0.08218808497152519,0.547955735823424,0.24709880205829415,0.4852297299861188,0.7969758220523924,0
0.17137203221453812,0.5229427329781438,0.6962246034288332,0.2514845955159485,0.4819673726917274,1
0.13788101058146984,0.5909079681897742,0.5526754415416215,0.789119022051751,0.0865583502116809,0
0.4501001260949524,0.1853515590800887,0.3772901873913581,0.3997871324664969,0.9026497322628222,1
0.43273618976286754,0.942956426069378,0.533125813633648,0.9044765804852613,0.6684698947794241,1
0.7318676380051247,0.9578134651569788,0.7817842332900109,0.6573902926050802,0.6524661515355984,1
0.8047669337548846,0.21235937426602658,0.30196507703452413,0.13663977725802368,0.09899954752234486,0
0.9057094477971845,0.12272695291386182,0.9567167615746435,0.9591829735210283,0.10504941112477806,1
0.9408413131238134,0.8811011809721112,0.9540778473306817,0.31207964810676514,0.665118525220324,1
0.08147219348132395,0.6165360617979166,0.013035914320515651,0.6616940480265804,0.19965057529712915,0
0.5576498471774901,0.18480362023159203,0.5114841307637381,0.4392276484298967,0.9119924155314394,0
0.9119372913360152,0.08636915363857212,0.3108871777514334,0.3121393692933212,0.4784198323291674,0
0.024113076858531035,0.25563095795480906,0.8180096421164427,0.8147572969090771,0.3894795868536717,1
0.7128044697650542,0.1542683075753375,0.13842198852601917,0.31730452660934183,0.597310573604592,0
0.4358029473403695,0.6484155708767914,0.6752011435735034,0.39198442892688956,0.11089649367621801,1
0.3335127624232537,0.926201463104872,0.2603775244248622,0.3339796309422879,0.9880797122678902,0
0.7983646663463324,0.7436686121467586,0.32479971109170835,0.7592403601726678,0.1959953452339347,1
0.4793769173803111,0.5115403088988897,0.17138357971490592,0.003721715782675439,0.38282302192834483,0
0.8144923525184178,0.2512183376207414,0.9240953528318168,0.5770920146944689,0.5171356426938707,1
0.32896963628696774,0.4127947430918061,0.15869406684655119,0.740380601502388,0.5465763333029166,0
0.58160339337207,0.1852783058528098,0.31293505247672215,0.10354144990751868,0.7927429481945498,0
0.6272799352724738,0.7319244478502085,0.0591363969365456,0.6134854999147897,0.6061424926897891,0
0.30911178820379415,0.04669429901418731,0.6966983629591627,0.6554797900876078,0.8963818752729613,0
0.11986064073286462,0.7073134217845973,0.31844098473010674,0.5877188805974861,0.2394303501349737,0
0.6395757165995061,0.04393958262868236,0.17964388087701022,0.8009303751440062,0.7195804467908757,0
0.7885076444877819,0.5771317586081903,0.6991957200749891,0.46746474147634975,0.29257626999591735,1
0.019931878850141804,0.4385983584790959,0.6848846944356545,0.6666336749314736,0.9500802167752106,1
0.5083694530386965,0.17887238946038553,0.9578298554658957,0.7467515216146091,0.5177818554260333,1
0.6881017802667017,0.9231985174119971,0.8318485813002943,0.10448243736201179,0.32011121644610874,1
0.48316097650923906,0.040024383260906626,0.09922626038229199,0.4162049262283011,0.46436466793336306,0
0.9166845804892617,0.48172687063816255,0.6190004094083399,0.9739728417679762,0.8192981885413511,1
0.4113879201778431,0.6777201211260603,0.05422107133639775,0.8745321665218753,0.11016596658976419,0
0.5142998976200711,0.3873644550935781,0.307143734583991,0.7768296018070554,0.6438172062164316,0
0.6165884277948811,0.008086478318942159,0.04374022957693535,0.5394512624788023,0.8487494009768184,0
0.9682541507987926,0.48018576398656887,0.3628748039722991,0.6349453202496419,0.8303331011124298,1
0.6891529081022272,0.6795280205801614,0.6042830190839367,0.2026589242296486,0.6291685171438524,1
0.7289299207688443,0.06477372580279539,0.8895542958556973,0.8834167613926741,0.5060804026835014,1
0.12328531128001063,0.5118610520146057,0.4339741658149615,0.45558986107944455,0.008540231020891298,0
0.132084108658451,0.4414650424765939,0.38100501776502393,0.4154383835794737,0.08819413288320155,0
0.8533570954989489,0.1536744931936993,0.1876208938257442,0.445397677624058,0.7362160758586604,0
0.18983896238995646,0.8301152950295416,0.11819564762364898,0.8730535403002465,0.696028259289233,0
0.4186394858593093,0.27226287350878253,0.8937544363370425,0.37961403387422454,0.8097375736666609,1
0.26487411203669387,0.7422073789810023,0.9507678942840971,0.5185253711469124,0.9375722064211195,1
0.3355147534922084,0.9958606371671958,0.2614824293843997,0.073035425431621,0.16942932808707645,0
0.6095653417746633,0.9432582031104785,0.20389606795139625,0.3023676889878174,0.6238799035370031,1
0.9285539600672073,0.6232653571153282,0.6285677288409569,0.453238001406145,0.4215385451973974,1
0.44787587495174785,0.5689930029430709,0.04134992531548254,0.31411100702657735,0.06821712741113717,0
0.636217325367381,0.7230897449855355,0.46741581593697024,0.4239059745096464,0.6454778616904228,1
0.13598579047576786,0.28654590368677213,0.5814028798535607,0.7970786353651551,0.026322921727001236,0
0.04432570005855252,0.2431831542474876,0.2150755945199596,0.158475195296379,0.9123838553138083,0
0.38053560904338546,0.8370257147293486,0.2661913465089668,0.6027746805906175,0.030328449767162535,0
0.07214783451809592,0.14850793498700865,0.8445965330759285,0.22970090011178212,0.640955738120651,0
0.5450210054574522,0.8904188886429625,0.3803780786770824,0.5781387719770359,0.9077591696422707,1
0.3295245532277872,0.816663597433653,0.13204915352662194,0.44722796303401813,0.7066368779090181,0
0.8429350432411578,0.0171691799875886,0.01568936120388087,0.35539073638636465,0.5611172143004415,0
0.34994996863259975,0.18059067508145188,0.8002974864856844,0.7668731870986685,0.38377822347033175,0
0.9796717510008272,0.2625507339675832,0.39564550650610764,0.30190681085890003,0.9618578763449281,1
0.3515164901323915,0.847172752831541,0.7904168325339325,0.1371546824448422,0.1998099476879226,1
0.9609914990763526,0.9036437115597147,0.0907046423990091,0.11471762184922663,0.2200037907366883,1
0.14896148668682418,0.8370645994624802,0.01243631418057023,0.7491350207285298,0.5983900908957981,0
0.1947616878096472,0.6705331332914243,0.2547424803948193,0.5449474957072806,0.7798910980477507,0
0.3690373408071659,0.30206966255611023,0.028920774751014733,0.2647556210512495,0.5622005771099766,0
0.13492565770902176,0.6587986742895041,0.8011956047719152,0.0012864242021449757,0.2344078810861867,1
0.5312618813816828,0.23339597177586513,0.626335173267948,0.7918827083068533,0.009315133979839296,1
0.22955469649814264,0.8779453323372206,0.8380783019226072,0.4957030910485294,0.7276238893756803,1
0.9238206031637451,0.5403565183323364,0.2159777750258246,0.8749540359083907,0.41778585336412255,1
0.6469030331200258,0.9273339430003924,0.024666210185766535,0.13830018152739898,0.1419681934850674,0
0.2926315587557844,0.4038780800679356,0.26617163960993606,0.4508120645640883,0.36968212172122916,0
0.6269045266496108,0.8400151089133867,0.9540696532077156,0.14062233327550133,0.049086965703680874,1
0.2632598447426736,0.18027465663415543,0.1518698623212057,0.9779365571262295,0.5386758720805628,0
0.6505609478547015,0.11800260251774475,0.5231340142124354,0.08376033179245179,0.7233560340901635,0
0.61701114285994,0.7177021084810045,0.14868057534680723,0.4678079382696899,0.7998073293317247,1
0.30478021928059595,0.5437616074209728,0.9007372940923144,0.5513635802525868,0.3154193996758532,1
0.44934091808803256,0.7901425758232908,0.04609254164923815,0.049928854097399444,0.9862210697458297,0
0.9507742617957641,0.3871397524502773,0.08147576425914027,0.9226793588391745,0.5445426611540499,0
0.5945006909022693,0.8358193812559814,0.6397863850277254,0.10278963277407649,0.4761450609932927,1
0.5348115491156026,0.8859361421257901,0.5748481640373645,0.17370857165548037,0.22536873735999885,1
0.8084969794490945,0.9927366117434273,0.3328039581817651,0.30502127894137143,0.46977137951273507,1
0.380338035696661,0.09100570131839658,0.025759025629013443,0.6508350022929408,0.3052906957233461,0
0.9065695871360228,0.8420980980013789,0.18053894712131247,0.162293589631184,0.19016014949703075,1
0.9198281784376754,0.9804945697777379,0.04980105895160014,0.8275592421528217,0.43386013334810647,1
0.7562067813790356,0.07909855414325695,0.7313247824646125,0.6781763234573989,0.48313878135774024,1
0.48014247213415984,0.5243759694634199,0.2363071642579525,0.5692088735077406,0.9200893277017553,0
0.5326880440734149,0.08215299787312735,0.09053405606972009,0.38742823135184057,0.530969114516209,0
0.6354459168380058,0.9090993360369378,0.0011551752678029548,0.050727286014581985,0.005311233798882653,0
0.4254260871614036,0.4838316176016292,0.002528880051369198,0.23444483424160933,0.29661742828491977,0
0.6902294204315298,0.4902071857979181,0.07000222796909994,0.3933984357998501,0.674418892828542,0
0.3218919508502016,0.16100515611883803,0.5302065387723378,0.48357390033102576,0.10837477583734101,0
0.15467505828709427,0.7162351086500559,0.267308414161356,0.16901644779211888,0.43214464155144927,0
0.9512074865239957,0.13047646707177474,0.44851761752865615,0.5559584866527696,0.1620500995059686,0
0.6435969372828602,0.46506357232420825,0.6678494239680647,0.8912238698947158,0.49651538958673924,1
0.9797931980305924,0.3418132339142952,0.7838090829379234,0.8173195895609712,0.034492693354957304,1
0.09926837482334161,0.34495505382368963,0.5981954035551438,0.39991747348003615,0.4824486930979155,0
0.3906401782523835,0.6412498039125436,0.30906106022864277,0.8862004335285222,0.06624703915319752,0
0.4479626675963455,0.41040566563765013,0.25392593100760497,0.732764816069463,0.3591924144929429,0
0.49268544529399017,0.7978158656773978,0.5447902684800346,0.4663476347407908,0.8983141584114492,1
0.9328465314347918,0.28899334050861825,0.8005652538839629,0.13128266117381493,0.8354244192566715,1
0.4402986351588254,0.06831636412408715,0.27739311077000406,0.252849922267245,0.0991489700841055,0
0.7858933479036315,0.40415043053289235,0.6926070281919819,0.18253600023729655,0.07338878245678093,1
0.5561307301238219,0.06610584794171548,0.5777206701690527,0.5832333529463554,0.13855258823570238,0
0.9340206275093915,0.447331936454369,0.3356700862738138,0.9807411687429458,0.07992229338575585,1
0.4048069068972444,0.9241925461573168,0.9017377424269807,0.46953849001171255,0.09377885685796605,1
0.9041930081074377,0.27684617449556326,0.05091429401584491,0.0932384824977226,0.37350634573147434,0
0.7379685322572657,0.4353985718169987,0.792689126382093,0.22868649749085623,0.495307712158928,1
0.5243054699254004,0.9446264863819211,0.8266320961800518,0.6797171693772838,0.03614369079807722,1
0.27956267005055546,0.8082602778154955,0.1039028719787154,0.7771458978638345,0.10567089320607082,0
0.6657552566533221,0.08890698366863858,0.23746174648938911,0.9273851591582263,0.8341567293069877,0
0.3757256615023965,0.2763727886087307,0.7586989317137912,0.703132215846399,0.9080481701779741,1
0.1469841586350088,0.9436466925732229,0.49633722340801556,0.11005742247983397,0.8972730249576455,1
0.4052092287870812,0.527172230271275,0.8539443612000709,0.9137915030783279,0.7083808072476112,1
0.17268106256989324,0.8017294441263941,0.5876355863426413,0.5259704873803817,0.8249723958063647,1
0.661688339668701,0.6848399899568145,0.10063018027644133,0.6535639031153848,0.7821812890791461,0
0.26173848170793346,0.6898464576863317,0.9653113859232081,0.12610965869728108,0.10934353870026814,1
0.08650778167637585,0.23099927758389482,0.3524857203993692,0.6854523018935547,0.6530006138603622,0
0.32653540698898675,0.6010867472114599,0.5189561064883514,0.9961651925564436,0.3734782231596959,0
0.6459136048672022,0.38260811718547205,0.42072742261774276,0.7857833244911149,0.659822743794812,0
0.8615102009981311,0.19389975706563112,0.8407682451495245,0.67912728320039,0.8531675164563807,1
0.7524199315248816,0.5678878839757664,0.39051469149906193,0.41860593426006265,0.5743935082620538,1
0.7161331841679986,0.24006551390526587,0.33298826375545343,0.21940335978268144,0.20497272448937776,0
0.4799952202719968,0.05299535057920923,0.9789068264074877,0.39123590091342064,0.5565006520311995,1
0.12482701811549735,0.5190346878586846,0.6056741784683051,0.47605260664940974,0.5207110546991145,0
0.47898966227038353,0.6996270761851547,0.19231497831636601,0.10202212901108931,0.2925711758993125,0
0.906035763872469,0.7969019328928854,0.7935760102794354,0.36201907865946337,0.35365748164645683,1
0.5823079715405601,0.922948366592107,0.994629339294717,0.5304963024297182,0.3017236292442801,1
0.06084010687267949,0.2165288240628661,0.556243267078915,0.9547257958105685,0.10732909225685694,0
0.5213645398995967,0.04649208152177098,0.39087880522591334,0.30942873576807683,0.5318773284484536,0
0.10126827139809003,0.13748449033798094,0.09497845768034141,0.6595797261915836,0.9590552178186966,0
0.2088975877813395,0.09431587257256435,0.8964252056894589,0.05670693888802858,0.6032305677637553,1
0.5925218858510104,0.15957997052903594,0.6706119449497561,0.2325253543099417,0.6357168525160926,0
0.041086125976092625,0.11252268141333466,0.8425059556980862,0.1741204597708199,0.1577033508153155,0
0.010486669562791207,0.9422532243741041,0.5747229850827206,0.9865986783939364,0.5572827993316383,0
0.13877661044972855,0.7644560292283797,0.6124736961488182,0.4359514637904135,0.06104967411412621,0
0.4840804043702197,0.786227344096201,0.6637356790295434,0.5839143519771072,0.6620167710445738,1
0.31653177807734,0.9630586113883335,0.7704866643899888,0.6949593237008984,0.4971484992760622,1
0.3893363688346616,0.17628247262901509,0.4616433351599418,0.5054960724750492,0.3330322850571237,0
0.5616708570894448,0.1073174142653942,0.22385592825399936,0.08749578250727574,0.706956319780221,0
0.5349863073468103,0.9706004852809115,0.35207237677372594,0.028060406504289648,0.1864138390325325,1
0.26826999698571974,0.5828542118208951,0.8602499681343999,0.3258797489344757,0.264336308719896,1
0.20302216428620812,0.4325315982075527,0.6665661353835586,0.09037408333045349,0.5340558339768462,0
0.015446422380859581,0.19981139077131405,0.02206192459007794,0.9315870923853803,0.112032218698215,0
0.45490002520261197,0.5284725314566975,0.5407310734293481,0.3793312338204199,0.3129525860656316,1
0.13436561131022684,0.5464369357177583,0.608597873834806,0.3511809748413587,0.36002470638492,0
0.21717639756761364,0.7338075118802936,0.45091789469998567,0.24102730349938362,0.7638775497435039,0
0.5108278735332378,0.6934578422789196,0.2741216453946934,0.2674446554384897,0.5797736155194356,0
0.9160386673486226,0.11240826021436712,0.9571325724076638,0.9554316700833552,0.9799320920915563,1
0.06154439516471677,0.9762364600047155,0.8137745809721102,0.05967238735483593,0.6138599779914846,1
0.6182155676794594,0.786226778730207,0.1138504905391784,0.39634492073648275,0.052224820352171575,0
0.15980119429176742,0.47921108301145243,0.5100285745070933,0.4011344067791255,0.10291600301046244,0
0.8872695526292452,0.382072770818617,0.6317450856764778,0.8753137140249779,0.2348272449375497,1
0.6926503533709311,0.26567949965495696,0.25957710166572945,0.6899665745198227,0.8200179136145017,0
0.7976731642936861,0.6825177888412373,0.9473947307900392,0.42471936381754904,0.415771967027601,1
0.9516267804945215,0.6338887642531712,0.2035473427905563,0.0035448619008727755,0.37554640483684165,0
0.5659059736445051,0.25333413335332833,0.11233716040445352,0.9277766929930068,0.7087151759590938,0
0.4034977685767943,0.07830326601576765,0.6314943094791285,0.874000904207509,0.4704236971139386,1
0.19399455803168608,0.021846524755653962,0.43087523568405994,0.19382181184251235,0.7259008252637646,0
0.7913272325031586,0.316547791152459,0.5026081294257049,0.31698398902419056,0.1997319132937354,1
0.007451463793108792,0.1005369587039483,0.6001599453918739,0.30665033612667014,0.6118074828996439,0
0.8989108842489231,0.316894795424163,0.20668333689454899,0.08602275776519186,0.756330343526303,0
0.6878817688125495,0.5477066052082011,0.16215409882329257,0.7396919417592499,0.5588381830394298,0
0.7780844784230665,0.552966330289446,0.273673391475039,0.3844177193428193,0.15029776385603022,0
0.5566467255268971,0.31895373819270834,0.963061779768706,0.5970802834598934,0.9729066476191083,1
0.767876350306255,0.27597158890359774,0.09251124786062703,0.5775494409188918,0.2718164069606258,0
0.8379262080481907,0.3847323919942288,0.7330875803173462,0.23962534198622365,0.7842747683803863,1
0.010495964415180081,0.23834448993803248,0.58026394029477,0.4020186112523845,0.11322521029904942,0
0.7069105342603738,0.3819640065634512,0.6070823865281372,0.4170128969680147,0.054768203340003874,1
0.3615323716155667,0.8128405673054108,0.9206121675453954,0.8902237352918376,0.3015985898358233,1
0.38694970528689954,0.4950773635697393,0.44214964938177104,0.9757565575435013,0.9302079759560883,0
0.6689040285410477,0.3442654276223661,0.25597258891529484,0.6168189058443063,0.8845433748170923,0
0.25348205363940846,0.3607968173492564,0.47998547980436224,0.7917516371202673,0.05720578797216003,0
0.658133918403799,0.15093038886739785,0.49501666925662613,0.014922151463656275,0.03198008439614264,0
0.743061600758676,0.23557039791070045,0.883006449152888,0.31279541749876694,0.22923983969919615,1
0.3709371351908962,0.039201612989045564,0.6592525430083866,0.8628616865857907,0.44961420673837593,0
0.22205970995599045,0.5927214132468042,0.13377334783999328,0.6664193455322673,0.6621069756330239,0
0.4446264560377381,0.33272283772090383,0.967306997760828,0.9840655949121064,0.9978945831234295,1
0.813940921772444,0.07177038023169002,0.6718899491511258,0.07593152446668094,0.7765221068770285,1
0.3688813185705555,0.27774920898952904,0.10472386045171711,0.6395956542989794,0.053271482900428824,0
0.5643426505684144,0.40773312186553,0.7451857168313752,0.36101831485679836,0.817314678949274,1
0.38608886003885823,0.15203252569211823,0.61172002085717,0.8047729093731176,0.0686190478478963,0
0.6438407335978406,0.48565787084694323,0.41729308941794063,0.5965232349724937,0.9305209614893293,0
0.8352596293475476,0.5666486454599138,0.6848534412364671,0.0908474847402525,0.39425934959111775,1
0.5993782892637405,0.16584560691321193,0.42861735232029796,0.9780949857636746,0.2688943920647231,0
0.0889016060498724,0.8452275147801147,0.8452575770284083,0.3288111576570262,0.4430280837622852,1
0.1640146616692869,0.28231172584055075,0.009503080638354922,0.6757976883182318,0.39232377953067277,0
0.7531632008427425,0.9768354453730711,0.6801636803877859,0.5735421539519933,0.0329162026701888,1
0.5632476033040172,0.16705874205599225,0.5554403606116143,0.5713797344290548,0.11577182819082543,0
0.2943676645917024,0.33996764215318964,0.20938401624499636,0.7916048793091124,0.1924175501597083,0
0.29634125192819016,0.03819167060560946,0.6358285819246542,0.6442210515048387,0.6737611841610679,0
0.6141879931109571,0.48798561142477215,0.5151866498083087,0.5092615290135676,0.5258822549031476,1
0.7844554706386202,0.4892265412492868,0.054145832751653744,0.9237375645669323,0.8001772936488462,0
0.8054331731218364,0.5577712784148312,0.7433390075969355,0.14523488325442324,0.7585896657506799,1
0.4419438942275399,0.8145057389166509,0.11743793443530404,0.8779832974238584,0.6765236342305823,0
0.5140223398264923,0.5441443555545137,0.40864551339499744,0.33774125501325925,0.7016299273461704,0
0.5077026032317588,0.649668549268523,0.16845556962001773,0.4985869737302786,0.5822426470672355,0
0.459984229643032,0.5011325684683863,0.13938869284561906,0.3056344296909933,0.6500653636128112,0
0.46401892686746304,0.6622904065975923,0.621181508128461,0.6637561774509724,0.37795658523680076,1
0.36549324938259065,0.2465454685375078,0.550730530151442,0.7865995638460013,0.31817905703357063,0
0.1493083988579983,0.6922747914286475,0.9653645680910369,0.20241946573891478,0.0022110097232413972,0
0.504458995717005,0.6801579847400463,0.43147288983142185,0.37524102903810364,0.913665203789147,1
0.2172669366026947,0.6252325561228187,0.09638251278604704,0.44630475253336754,0.28386440992573736,0
0.5875539666284285,0.24325462423818145,0.4356044562969619,0.00355863272405732,0.49643903110617027,0
0.29084549690335515,0.7126602766791953,0.0800598158750524,0.9766825921272352,0.6887567185740472,0
0.9875755974797856,0.7249225761312561,0.03963326465257522,0.37901328338740337,0.9430276599302829,0
0.3543130967399243,0.5435462257628598,0.6635379242015977,0.029087510182858933,0.63508101879909,1
